	source	target	weight	source_freq	target_freq	source_type	target_type	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
673	Akkermansia	Oxalobacter	2.0	20	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
674	Oxalobacter	Butyricimonas	3.0	5	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
675	Butyricimonas	Oxalobacter	3.0	11	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
676	Oxalobacter	Coprococcus	3.0	5	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
677	Coprococcus	Oxalobacter	3.0	18	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
678	Oxalobacter	Dielma	2.0	5	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
679	Dielma	Oxalobacter	2.0	5	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
680	Oxalobacter	Flavonifractor	3.0	5	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
681	Flavonifractor	Oxalobacter	3.0	15	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
682	Oxalobacter	Odoribacter	3.0	5	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
683	Odoribacter	Oxalobacter	3.0	20	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
684	Paenibacillus	Comamonas	1.0	1	3	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	0.0	6.0	#8000ff	#ff703a
685	Comamonas	Paenibacillus	1.0	3	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	0.0	6.0	#8000ff	#ff703a
686	Paenibacillus	Cupriavidus	1.0	1	5	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	0.0	6.0	#8000ff	#ff703a
687	Cupriavidus	Paenibacillus	1.0	5	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	0.0	6.0	#8000ff	#ff703a
688	Paenibacillus	Nocardia	1.0	1	3	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	0.0	6.0	#8000ff	#ff703a
689	Nocardia	Paenibacillus	1.0	3	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	0.0	6.0	#8000ff	#ff703a
690	Parabacteroides	Adlercreutzia	3.0	26	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
691	Adlercreutzia	Parabacteroides	3.0	6	26	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
692	Parabacteroides	Coprobacter	2.0	26	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
693	Coprobacter	Parabacteroides	2.0	5	26	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
694	Parabacteroides	Dysgonomonas	2.0	26	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
695	Dysgonomonas	Parabacteroides	2.0	2	26	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
696	Parabacteroides	Erysipelatoclostridium	2.0	26	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
697	Erysipelatoclostridium	Parabacteroides	2.0	10	26	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
698	Parabacteroides	Flavonifractor	5.0	26	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
699	Flavonifractor	Parabacteroides	5.0	15	26	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
700	Parabacteroides	Holdemanella	2.0	26	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
701	Holdemanella	Parabacteroides	2.0	5	26	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
702	Parabacteroides	Holdemania	3.0	26	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
703	Holdemania	Parabacteroides	3.0	12	26	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
704	Parabacteroides	Intestinimonas	5.0	26	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
705	Intestinimonas	Parabacteroides	5.0	16	26	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
706	Parabacteroides	Lachnoclostridium	4.0	26	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
707	Lachnoclostridium	Parabacteroides	4.0	17	26	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
708	Parabacteroides	Oscillibacter	5.0	26	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
709	Oscillibacter	Parabacteroides	5.0	17	26	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
710	Paracoccus	Brochothrix	1.0	7	3	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	5.0	7.0	#ecc86f	#ff0000
711	Brochothrix	Paracoccus	1.0	3	7	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	5.0	7.0	#ecc86f	#ff0000
712	Paracoccus	Finegoldia	1.0	7	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	7.0	#ecc86f	#ff0000
713	Finegoldia	Paracoccus	1.0	12	7	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	7.0	#ecc86f	#ff0000
714	Paracoccus	Klebsiella	1.0	7	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	7.0	#ecc86f	#ff0000
715	Klebsiella	Paracoccus	1.0	1	7	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	7.0	#ecc86f	#ff0000
716	Parasutterella	Acetivibrio	4.0	11	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
717	Acetivibrio	Parasutterella	4.0	13	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
718	Parasutterella	Akkermansia	4.0	11	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
719	Akkermansia	Parasutterella	4.0	20	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
720	Parasutterella	Blautia	4.0	11	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
721	Blautia	Parasutterella	4.0	19	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
722	Parvimonas	Alloprevotella	3.0	19	30	Throat	Attached	Intertype	#ff5029	#4e4dfc	#cccccc	5.0	0.0	#ecc86f	#8000ff
723	Alloprevotella	Parvimonas	3.0	30	19	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc	5.0	0.0	#ecc86f	#8000ff
724	Parvimonas	Catonella	6.0	19	23	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	5.0	0.0	#ecc86f	#8000ff
725	Catonella	Parvimonas	6.0	23	19	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	5.0	0.0	#ecc86f	#8000ff
726	Parvimonas	Filifactor	3.0	19	10	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	5.0	0.0	#ecc86f	#8000ff
727	Filifactor	Parvimonas	3.0	10	19	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	5.0	7.0	#ecc86f	#ff0000
728	Parvimonas	Johnsonella	3.0	19	14	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	5.0	0.0	#ecc86f	#8000ff
729	Johnsonella	Parvimonas	3.0	14	19	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	5.0	0.0	#ecc86f	#8000ff
730	Parvimonas	Kytococcus	3.0	19	12	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	5.0	0.0	#ecc86f	#8000ff
731	Kytococcus	Parvimonas	3.0	12	19	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	5.0	0.0	#ecc86f	#8000ff
732	Parvimonas	Leptotrichia	6.0	19	27	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	5.0	0.0	#ecc86f	#8000ff
733	Leptotrichia	Parvimonas	6.0	27	19	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	5.0	0.0	#ecc86f	#8000ff
734	Parvimonas	Mycoplasma	4.0	19	11	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	5.0	0.0	#ecc86f	#8000ff
735	Mycoplasma	Parvimonas	4.0	11	19	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	5.0	4.0	#ecc86f	#a2f9a0
736	Parvimonas	Oribacterium	4.0	19	33	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	5.0	0.0	#ecc86f	#8000ff
737	Oribacterium	Parvimonas	4.0	33	19	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	5.0	0.0	#ecc86f	#8000ff
738	Parvimonas	Ottowia	4.0	19	14	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	5.0	0.0	#ecc86f	#8000ff
739	Ottowia	Parvimonas	4.0	14	19	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	5.0	0.0	#ecc86f	#8000ff
740	Pasteurella	Alloprevotella	4.0	14	30	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	7.0	4.0	#ff0000	#a2f9a0
741	Alloprevotella	Pasteurella	4.0	30	14	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	5.0	0.0	#ecc86f	#8000ff
742	Pasteurella	Atopobium	3.0	14	23	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	7.0	4.0	#ff0000	#a2f9a0
743	Atopobium	Pasteurella	3.0	23	14	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	5.0	0.0	#ecc86f	#8000ff
744	Pasteurella	Basfia	2.0	14	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
745	Basfia	Pasteurella	2.0	2	14	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
746	Pasteurella	Dehalobacter	2.0	14	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
747	Dehalobacter	Pasteurella	2.0	2	14	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
748	Pasteurella	Echinicola	2.0	14	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
749	Echinicola	Pasteurella	2.0	2	14	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
750	Pasteurella	Haemophilus	9.0	14	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
751	Haemophilus	Pasteurella	9.0	38	14	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
752	Pasteurella	Mangrovimonas	2.0	14	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
753	Mangrovimonas	Pasteurella	2.0	2	14	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
754	Pasteurella	Mycoplasma	5.0	14	11	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	7.0	4.0	#ff0000	#a2f9a0
755	Mycoplasma	Pasteurella	5.0	11	14	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	5.0	4.0	#ecc86f	#a2f9a0
756	Pectobacterium	Bulleidia	1.0	1	5	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	5.0	7.0	#ecc86f	#ff0000
757	Bulleidia	Pectobacterium	1.0	5	1	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	5.0	7.0	#ecc86f	#ff0000
758	Pectobacterium	Leuconostoc	1.0	1	3	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	5.0	7.0	#ecc86f	#ff0000
759	Leuconostoc	Pectobacterium	1.0	3	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	5.0	7.0	#ecc86f	#ff0000
760	Peptoclostridium	Actinobaculum	5.0	25	24	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	6.0	1.0	#ff703a	#386df9
761	Actinobaculum	Peptoclostridium	5.0	24	25	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	5.0	0.0	#ecc86f	#8000ff
762	Peptoclostridium	Anaerostipes	6.0	25	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
763	Anaerostipes	Peptoclostridium	6.0	10	25	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
764	Peptoclostridium	Blautia	10.0	25	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
765	Blautia	Peptoclostridium	10.0	19	25	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
766	Peptoclostridium	Catonella	6.0	25	23	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	6.0	1.0	#ff703a	#386df9
767	Catonella	Peptoclostridium	6.0	23	25	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	5.0	0.0	#ecc86f	#8000ff
768	Peptoclostridium	Coprobacillus	7.0	25	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
769	Coprobacillus	Peptoclostridium	7.0	10	25	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
770	Peptoclostridium	Coprococcus	6.0	25	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
771	Coprococcus	Peptoclostridium	6.0	18	25	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
772	Peptoclostridium	Eubacterium	7.0	25	40	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	6.0	1.0	#ff703a	#386df9
773	Eubacterium	Peptoclostridium	7.0	40	25	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	6.0	1.0	#ff703a	#386df9
774	Peptoclostridium	Flavonifractor	7.0	25	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
775	Flavonifractor	Peptoclostridium	7.0	15	25	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
776	Peptoclostridium	Gordonibacter	4.0	25	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
777	Gordonibacter	Peptoclostridium	4.0	6	25	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
778	Peptoclostridium	Holdemania	6.0	25	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
779	Holdemania	Peptoclostridium	6.0	12	25	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
780	Peptoniphilus	Finegoldia	1.0	27	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	7.0	#ecc86f	#ff0000
781	Finegoldia	Peptoniphilus	1.0	12	27	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	7.0	#ecc86f	#ff0000
782	Peptoniphilus	Paracoccus	1.0	27	7	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	7.0	#ecc86f	#ff0000
783	Paracoccus	Peptoniphilus	1.0	7	27	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	7.0	#ecc86f	#ff0000
784	Peptostreptococcus	Catonella	7.0	22	23	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	5.0	0.0	#ecc86f	#8000ff
785	Catonella	Peptostreptococcus	7.0	23	22	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	5.0	0.0	#ecc86f	#8000ff
786	Peptostreptococcus	Centipeda	4.0	22	14	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	5.0	0.0	#ecc86f	#8000ff
787	Centipeda	Peptostreptococcus	4.0	14	22	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	5.0	0.0	#ecc86f	#8000ff
788	Peptostreptococcus	Isoptericola	4.0	22	11	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	5.0	0.0	#ecc86f	#8000ff
789	Isoptericola	Peptostreptococcus	4.0	11	22	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	5.0	0.0	#ecc86f	#8000ff
790	Peptostreptococcus	Lachnoanaerobaculum	8.0	22	29	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	5.0	0.0	#ecc86f	#8000ff
791	Lachnoanaerobaculum	Peptostreptococcus	8.0	29	22	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	5.0	0.0	#ecc86f	#8000ff
792	Peptostreptococcus	Oribacterium	4.0	22	33	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	5.0	0.0	#ecc86f	#8000ff
793	Oribacterium	Peptostreptococcus	4.0	33	22	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	5.0	0.0	#ecc86f	#8000ff
794	Phascolarctobacterium	Anaerostipes	3.0	6	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
795	Anaerostipes	Phascolarctobacterium	3.0	10	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
796	Phascolarctobacterium	Coprobacillus	3.0	6	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
797	Coprobacillus	Phascolarctobacterium	3.0	10	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
798	Phascolarctobacterium	Coprobacter	2.0	6	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
799	Coprobacter	Phascolarctobacterium	2.0	5	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
800	Phascolarctobacterium	Dorea	4.0	6	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
801	Dorea	Phascolarctobacterium	4.0	17	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
802	Phascolarctobacterium	Erysipelatoclostridium	3.0	6	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
803	Erysipelatoclostridium	Phascolarctobacterium	3.0	10	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
804	Phascolarctobacterium	Eubacterium	3.0	6	40	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	6.0	1.0	#ff703a	#386df9
805	Eubacterium	Phascolarctobacterium	3.0	40	6	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	6.0	1.0	#ff703a	#386df9
806	Phascolarctobacterium	Flavonifractor	3.0	6	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
807	Flavonifractor	Phascolarctobacterium	3.0	15	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
808	Phascolarctobacterium	Holdemania	4.0	6	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
809	Holdemania	Phascolarctobacterium	4.0	12	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
810	Phascolarctobacterium	Oscillibacter	3.0	6	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
811	Oscillibacter	Phascolarctobacterium	3.0	17	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
812	Phascolarctobacterium	Parabacteroides	3.0	6	26	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
813	Parabacteroides	Phascolarctobacterium	3.0	26	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
814	Photobacterium	Bacillus	1.0	1	16	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	6.0	#386df9	#ff703a
815	Bacillus	Photobacterium	1.0	16	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	6.0	#386df9	#ff703a
816	Photobacterium	Mycobacterium	1.0	1	9	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	1.0	6.0	#386df9	#ff703a
817	Mycobacterium	Photobacterium	1.0	9	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	1.0	6.0	#386df9	#ff703a
818	Porphyrobacter	Actinobacillus	2.0	12	9	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
819	Actinobacillus	Porphyrobacter	2.0	9	12	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
820	Porphyrobacter	Haemophilus	2.0	12	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
821	Haemophilus	Porphyrobacter	2.0	38	12	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
822	Porphyromonas	Campylobacter	6.0	40	35	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	5.0	0.0	#ecc86f	#8000ff
823	Campylobacter	Porphyromonas	6.0	35	40	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	5.0	0.0	#ecc86f	#8000ff
824	Porphyromonas	Cardiobacterium	6.0	40	20	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	5.0	0.0	#ecc86f	#8000ff
825	Cardiobacterium	Porphyromonas	6.0	20	40	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	5.0	0.0	#ecc86f	#8000ff
826	Porphyromonas	Catonella	5.0	40	23	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	5.0	0.0	#ecc86f	#8000ff
827	Catonella	Porphyromonas	5.0	23	40	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	5.0	0.0	#ecc86f	#8000ff
828	Porphyromonas	Eikenella	5.0	40	18	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	5.0	0.0	#ecc86f	#8000ff
829	Eikenella	Porphyromonas	5.0	18	40	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	5.0	0.0	#ecc86f	#8000ff
830	Porphyromonas	Fusobacterium	6.0	40	27	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	5.0	0.0	#ecc86f	#8000ff
831	Fusobacterium	Porphyromonas	6.0	27	40	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	5.0	0.0	#ecc86f	#8000ff
832	Porphyromonas	Haemophilus	5.0	40	38	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	5.0	0.0	#ecc86f	#8000ff
833	Haemophilus	Porphyromonas	5.0	38	40	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	7.0	4.0	#ff0000	#a2f9a0
834	Porphyromonas	Johnsonella	4.0	40	14	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	5.0	0.0	#ecc86f	#8000ff
835	Johnsonella	Porphyromonas	4.0	14	40	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	5.0	0.0	#ecc86f	#8000ff
836	Prevotella	Abiotrophia	5.0	56	27	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	5.0	0.0	#ecc86f	#8000ff
837	Abiotrophia	Prevotella	5.0	27	56	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	5.0	0.0	#ecc86f	#8000ff
838	Prevotella	Actinomyces	7.0	56	36	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	5.0	0.0	#ecc86f	#8000ff
839	Actinomyces	Prevotella	7.0	36	56	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	5.0	0.0	#ecc86f	#8000ff
840	Prevotella	Aggregatibacter	6.0	56	28	Throat	Mixed	Intertype	#ff5029	#cccccc	#cccccc	5.0	0.0	#ecc86f	#8000ff
841	Aggregatibacter	Prevotella	6.0	28	56	Mixed	Throat	Intertype	#cccccc	#ff5029	#cccccc	5.0	0.0	#ecc86f	#8000ff
842	Prevotella	Parvimonas	4.0	56	19	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	5.0	0.0	#ecc86f	#8000ff
843	Parvimonas	Prevotella	4.0	19	56	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	5.0	0.0	#ecc86f	#8000ff
