	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	source	Unnamed: 0.1.1.1.1.1.1	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color	sp_samp_ivp	sp_samp_bdvp	sp_samp_forced	sp_samp_ivp_col	sp_samp_bdvp_col	sp_samp_forced_col	sp_samp_sample	sp_samp_sample_col	sp_sampivp_eq	sp_samp_ivp_transient	sp_samp_bdvp_eq	sp_samp_forced_eq	sp_sampivp_eq_col	sp_samp_ivp_transient_col	sp_samp_bdvp_eq_col	sp_samp_forced_eq_col
61	61	61	61	61	61	61	61	61	Acinetobacter johnsonii	61	Acinetobacter sp. MDS7A	0.998455003335	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#7effb5	#425ffa	150.0	14.0	63.0	#f7b79b	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002482	-2.3e-05	0.0	-1443923658337.1135	#4055c8	#b1cbfc	#b40426	#b40426
62	62	62	62	62	62	62	62	62	Acinetobacter sp. MDS7A	62	Acinetobacter junii	0.971375920031	3	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#7effb5	#425ffa	145.0	14.0	63.0	#f7b396	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002482	0.0016809999999999998	0.0	-1443923658337.1135	#4055c8	#b1cbfc	#b40426	#b40426
63	63	63	63	63	63	63	63	63	Acinetobacter junii	63	Acinetobacter sp. MDS7A	0.971375920031	7	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#7effb5	#425ffa	146.0	14.0	63.0	#f7b497	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002482	2.4e-05	0.0	-1443923658337.1135	#4055c8	#b1cbfc	#b40426	#b40426
64	64	64	64	64	64	64	64	64	Acinetobacter sp. MDS7A	64	Acinetobacter lwoffii	1.0	3	13	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#7effb5	#425ffa	145.0	14.0	63.0	#f7b396	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002482	0.0016809999999999998	0.0	-1443923658337.1135	#4055c8	#b1cbfc	#b40426	#b40426
65	65	65	65	65	65	65	65	65	Acinetobacter lwoffii	65	Acinetobacter sp. MDS7A	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#7effb5	#425ffa	154.0	14.0	63.0	#f7b99e	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002482	-0.000156	0.0	-1443923658337.1135	#4055c8	#afcafc	#b40426	#b40426
66	66	66	66	66	66	66	66	66	Acinetobacter towneri	66	[Clostridium] leptum	0.900475097877	7	17	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#7effb5	#425ffa	146.0	14.0	63.0	#f7b497	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002482	2.4e-05	0.0	-1443923658337.1135	#4055c8	#b1cbfc	#b40426	#b40426
67	67	67	67	67	67	67	67	67	[Clostridium] leptum	67	Acinetobacter towneri	0.900475097877	17	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#7effb5	#425ffa	146.0	14.0	63.0	#f7b497	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002482	2.4e-05	0.0	-1443923658337.1135	#4055c8	#b1cbfc	#b40426	#b40426
68	68	68	68	68	68	68	68	68	Acinetobacter towneri	68	Acinetobacter baumannii	0.817373209254	7	1	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc	2.0	6.0	#7effb5	#425ffa	146.0	14.0	63.0	#f7b497	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002482	2.4e-05	0.0	-1443923658337.1135	#4055c8	#b1cbfc	#b40426	#b40426
69	69	69	69	69	69	69	69	69	Acinetobacter baumannii	69	Acinetobacter towneri	0.817373209254	13	2	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc	2.0	6.0	#7effb5	#425ffa	147.0	13.0	57.0	#f7b497	#c0282f	#5673e0	0.0004	#82a6fb	0.002482	-1.6e-05	2.2204460492503127e-15	-296321721317.77826	#4055c8	#b1cbfc	#3b4cc0	#f7b497
70	70	70	70	70	70	70	70	70	Acinetobacter towneri	70	Acinetobacter johnsonii	0.909559723961	7	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#7effb5	#425ffa	146.0	14.0	63.0	#f7b497	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002482	2.4e-05	0.0	-1443923658337.1135	#4055c8	#b1cbfc	#b40426	#b40426
71	71	71	71	71	71	71	71	71	Acinetobacter johnsonii	71	Acinetobacter towneri	0.909559723961	3	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#7effb5	#425ffa	150.0	14.0	63.0	#f7b79b	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002482	-2.3e-05	0.0	-1443923658337.1135	#4055c8	#b1cbfc	#b40426	#b40426
72	72	72	72	72	72	72	72	72	Acinetobacter towneri	72	Acinetobacter junii	0.897849012738	7	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#7effb5	#425ffa	146.0	14.0	63.0	#f7b497	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002482	2.4e-05	0.0	-1443923658337.1135	#4055c8	#b1cbfc	#b40426	#b40426
73	73	73	73	73	73	73	73	73	Acinetobacter junii	73	Acinetobacter towneri	0.897849012738	7	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#7effb5	#425ffa	146.0	14.0	63.0	#f7b497	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002482	2.4e-05	0.0	-1443923658337.1135	#4055c8	#b1cbfc	#b40426	#b40426
74	74	74	74	74	74	74	74	74	Acinetobacter towneri	74	Acinetobacter lwoffii	0.911379274715	7	13	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#7effb5	#425ffa	146.0	14.0	63.0	#f7b497	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002482	2.4e-05	0.0	-1443923658337.1135	#4055c8	#b1cbfc	#b40426	#b40426
75	75	75	75	75	75	75	75	75	Acinetobacter lwoffii	75	Acinetobacter towneri	0.911379274715	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#7effb5	#425ffa	154.0	14.0	63.0	#f7b99e	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002482	-0.000156	0.0	-1443923658337.1135	#4055c8	#afcafc	#b40426	#b40426
76	76	76	76	76	76	76	76	76	Acinetobacter towneri	76	Acinetobacter sp. MDS7A	0.911379274715	7	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#7effb5	#425ffa	146.0	14.0	63.0	#f7b497	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002482	2.4e-05	0.0	-1443923658337.1135	#4055c8	#b1cbfc	#b40426	#b40426
77	77	77	77	77	77	77	77	77	Acinetobacter sp. MDS7A	77	Acinetobacter towneri	0.911379274715	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	6.0	#7effb5	#425ffa	145.0	14.0	63.0	#f7b396	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002482	0.0016809999999999998	0.0	-1443923658337.1135	#4055c8	#b1cbfc	#b40426	#b40426
78	78	78	78	78	78	78	78	78	Actinobacillus minor	78	[Actinobacillus] muris	0.979276445969	1	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	20.0	-1.0	-1.0	#c53334	#b40426	#b40426	0.0009	#dcdddd	0.042762	0.12355999999999999	0.9982829289578676	243675129060.7305	#afcafc	#e2dad5	#3b4cc0	#3b4cc0
79	79	79	79	79	79	79	79	79	[Actinobacillus] muris	79	Actinobacillus minor	0.979276445969	2	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	12.0	9.0	24.0	#c0282f	#bd1f2d	#f2c9b4	0.0002	#5d7ce6	0.042762	0.128866	0.9873669070722118	0.02476116298865077	#afcafc	#e3d9d3	#b8122a	#e36b54
80	80	80	80	80	80	80	80	80	Actinobacillus minor	80	[Haemophilus] ducreyi	0.979276445969	1	16	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	20.0	-1.0	-1.0	#c53334	#b40426	#b40426	0.0009	#dcdddd	0.042762	0.12355999999999999	0.9982829289578676	243675129060.7305	#afcafc	#e2dad5	#3b4cc0	#3b4cc0
81	81	81	81	81	81	81	81	81	[Haemophilus] ducreyi	81	Actinobacillus minor	0.979276445969	2	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	27.0	9.0	20.0	#cb3e38	#bd1f2d	#f7b79b	0.0001	#4b64d5	0.042762	0.060204999999999995	0.9873669070722118	0.02542273458923613	#afcafc	#e0dbd8	#b8122a	#e36b54
82	82	82	82	82	82	82	82	82	Actinobacillus minor	82	[Haemophilus] parasuis	0.959935457967	1	8	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	20.0	-1.0	-1.0	#c53334	#b40426	#b40426	0.0009	#dcdddd	0.042762	0.12355999999999999	0.9982829289578676	243675129060.7305	#afcafc	#e2dad5	#3b4cc0	#3b4cc0
83	83	83	83	83	83	83	83	83	[Haemophilus] parasuis	83	Actinobacillus minor	0.959935457967	7	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	27.0	7.0	28.0	#cb3e38	#bb1b2c	#e8d6cc	0.0004	#82a6fb	0.042762	0.060204999999999995	0.9879876194367508	0.02452283445068569	#afcafc	#e0dbd8	#b8122a	#e36b54
84	84	84	84	84	84	84	84	84	Actinobacillus minor	84	[Mannheimia] succiniciproducens	0.979276445969	1	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	20.0	-1.0	-1.0	#c53334	#b40426	#b40426	0.0009	#dcdddd	0.042762	0.12355999999999999	0.9982829289578676	243675129060.7305	#afcafc	#e2dad5	#3b4cc0	#3b4cc0
85	85	85	85	85	85	85	85	85	[Mannheimia] succiniciproducens	85	Actinobacillus minor	0.979276445969	2	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	7.0	9.0	26.0	#bb1b2c	#bd1f2d	#eed0c0	0.0001	#4b64d5	0.042762	0.21181399999999997	0.9873669070722118	0.0247346129002894	#afcafc	#f5c0a7	#b8122a	#e36b54
86	86	86	86	86	86	86	86	86	Actinobacillus pleuropneumoniae	86	[Actinobacillus] muris	0.809547547485	1	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	15.0	6.0	34.0	#c12b30	#ba162b	#cfdaea	0.0001	#4b64d5	0.042762	0.12683	0.9893890100358924	0.02411651611328125	#afcafc	#e2dad5	#b8122a	#e36b54
87	87	87	87	87	87	87	87	87	[Actinobacillus] muris	87	Actinobacillus pleuropneumoniae	0.809547547485	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	12.0	9.0	24.0	#c0282f	#bd1f2d	#f2c9b4	0.0002	#5d7ce6	0.042762	0.128866	0.9873669070722118	0.02476116298865077	#afcafc	#e3d9d3	#b8122a	#e36b54
88	88	88	88	88	88	88	88	88	Actinobacillus pleuropneumoniae	88	[Haemophilus] ducreyi	0.809547547485	1	16	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	15.0	6.0	34.0	#c12b30	#ba162b	#cfdaea	0.0001	#4b64d5	0.042762	0.12683	0.9893890100358924	0.02411651611328125	#afcafc	#e2dad5	#b8122a	#e36b54
89	89	89	89	89	89	89	89	89	[Haemophilus] ducreyi	89	Actinobacillus pleuropneumoniae	0.809547547485	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	27.0	9.0	20.0	#cb3e38	#bd1f2d	#f7b79b	0.0001	#4b64d5	0.042762	0.060204999999999995	0.9873669070722118	0.02542273458923613	#afcafc	#e0dbd8	#b8122a	#e36b54
90	90	90	90	90	90	90	90	90	Actinobacillus pleuropneumoniae	90	[Haemophilus] parasuis	0.8113755357439999	1	8	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	15.0	6.0	34.0	#c12b30	#ba162b	#cfdaea	0.0001	#4b64d5	0.042762	0.12683	0.9893890100358924	0.02411651611328125	#afcafc	#e2dad5	#b8122a	#e36b54
91	91	91	91	91	91	91	91	91	[Haemophilus] parasuis	91	Actinobacillus pleuropneumoniae	0.8113755357439999	7	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	27.0	7.0	28.0	#cb3e38	#bb1b2c	#e8d6cc	0.0004	#82a6fb	0.042762	0.060204999999999995	0.9879876194367508	0.02452283445068569	#afcafc	#e0dbd8	#b8122a	#e36b54
92	92	92	92	92	92	92	92	92	Actinobacillus pleuropneumoniae	92	[Mannheimia] succiniciproducens	0.809547547485	1	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	15.0	6.0	34.0	#c12b30	#ba162b	#cfdaea	0.0001	#4b64d5	0.042762	0.12683	0.9893890100358924	0.02411651611328125	#afcafc	#e2dad5	#b8122a	#e36b54
93	93	93	93	93	93	93	93	93	[Mannheimia] succiniciproducens	93	Actinobacillus pleuropneumoniae	0.809547547485	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	7.0	9.0	26.0	#bb1b2c	#bd1f2d	#eed0c0	0.0001	#4b64d5	0.042762	0.21181399999999997	0.9873669070722118	0.0247346129002894	#afcafc	#f5c0a7	#b8122a	#e36b54
94	94	94	94	94	94	94	94	94	Actinobacillus ureae	94	[Actinobacillus] muris	0.98146015681	6	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	31.0	-1.0	-1.0	#cd423b	#b40426	#b40426	0.0015	#f6a586	0.042762	-0.257253	0.9982829289578676	243675129060.7305	#afcafc	#3b4cc0	#3b4cc0	#3b4cc0
95	95	95	95	95	95	95	95	95	[Actinobacillus] muris	95	Actinobacillus ureae	0.98146015681	2	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	12.0	9.0	24.0	#c0282f	#bd1f2d	#f2c9b4	0.0002	#5d7ce6	0.042762	0.128866	0.9873669070722118	0.02476116298865077	#afcafc	#e3d9d3	#b8122a	#e36b54
96	96	96	96	96	96	96	96	96	Actinobacillus ureae	96	[Haemophilus] ducreyi	0.98146015681	6	16	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	31.0	-1.0	-1.0	#cd423b	#b40426	#b40426	0.0015	#f6a586	0.042762	-0.257253	0.9982829289578676	243675129060.7305	#afcafc	#3b4cc0	#3b4cc0	#3b4cc0
97	97	97	97	97	97	97	97	97	[Haemophilus] ducreyi	97	Actinobacillus ureae	0.98146015681	2	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	27.0	9.0	20.0	#cb3e38	#bd1f2d	#f7b79b	0.0001	#4b64d5	0.042762	0.060204999999999995	0.9873669070722118	0.02542273458923613	#afcafc	#e0dbd8	#b8122a	#e36b54
98	98	98	98	98	98	98	98	98	Actinobacillus ureae	98	[Haemophilus] parasuis	0.901489539233	6	8	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	31.0	-1.0	-1.0	#cd423b	#b40426	#b40426	0.0015	#f6a586	0.042762	-0.257253	0.9982829289578676	243675129060.7305	#afcafc	#3b4cc0	#3b4cc0	#3b4cc0
99	99	99	99	99	99	99	99	99	[Haemophilus] parasuis	99	Actinobacillus ureae	0.901489539233	7	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	27.0	7.0	28.0	#cb3e38	#bb1b2c	#e8d6cc	0.0004	#82a6fb	0.042762	0.060204999999999995	0.9879876194367508	0.02452283445068569	#afcafc	#e0dbd8	#b8122a	#e36b54
100	100	100	100	100	100	100	100	100	Actinobacillus ureae	100	[Mannheimia] succiniciproducens	0.98146015681	6	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	31.0	-1.0	-1.0	#cd423b	#b40426	#b40426	0.0015	#f6a586	0.042762	-0.257253	0.9982829289578676	243675129060.7305	#afcafc	#3b4cc0	#3b4cc0	#3b4cc0
101	101	101	101	101	101	101	101	101	[Mannheimia] succiniciproducens	101	Actinobacillus ureae	0.98146015681	2	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	7.0	9.0	26.0	#bb1b2c	#bd1f2d	#eed0c0	0.0001	#4b64d5	0.042762	0.21181399999999997	0.9873669070722118	0.0247346129002894	#afcafc	#f5c0a7	#b8122a	#e36b54
102	102	102	102	102	102	102	102	102	Actinobacillus ureae	102	Actinobacillus minor	0.97317062815	6	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	31.0	-1.0	-1.0	#cd423b	#b40426	#b40426	0.0015	#f6a586	0.042762	-0.257253	0.9982829289578676	243675129060.7305	#afcafc	#3b4cc0	#3b4cc0	#3b4cc0
103	103	103	103	103	103	103	103	103	Actinobacillus minor	103	Actinobacillus ureae	0.97317062815	6	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff	20.0	-1.0	-1.0	#c53334	#b40426	#b40426	0.0009	#dcdddd	0.042762	0.12355999999999999	0.9982829289578676	243675129060.7305	#afcafc	#e2dad5	#3b4cc0	#3b4cc0
104	104	104	104	104	104	104	104	104	Actinomyces georgiae	104	[Eubacterium] infirmum	0.8800318732979999	3	15	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	2.0	8.0	#7effb5	#2c7ef7	459.0	14.0	63.0	#3b4cc0	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0	-0.0	0.0	-1443923658337.1135	#3b4cc0	#a9c6fd	#b40426	#b40426
105	105	105	105	105	105	105	105	105	[Eubacterium] infirmum	105	Actinomyces georgiae	0.8800318732979999	15	9	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	2.0	8.0	#7effb5	#2c7ef7	459.0	14.0	63.0	#3b4cc0	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0	0.0	0.0	-1443923658337.1135	#3b4cc0	#a9c6fd	#b40426	#b40426
106	106	106	106	106	106	106	106	106	Actinomyces sp. ICM54	106	Actinomyces sp. HPA0247	0.926445909293	12	16	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	2.0	20.0	#7effb5	#54f6cb	124.0	14.0	63.0	#f6a385	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.005331	-0.11172699999999999	0.0	-1443923658337.1135	#485fd1	#7ea1fa	#b40426	#b40426
107	107	107	107	107	107	107	107	107	Actinomyces sp. HPA0247	107	Actinomyces sp. ICM54	0.926445909293	10	11	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	2.0	20.0	#7effb5	#54f6cb	79.0	14.0	63.0	#e97a5f	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.005331	0.11423599999999999	0.0	-1443923658337.1135	#485fd1	#dedcdb	#b40426	#b40426
108	108	108	108	108	108	108	108	108	Actinomyces sp. ICM58	108	Actinomyces sp. ICM54	0.835234145245	21	12	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	2.0	20.0	#7effb5	#54f6cb	124.0	14.0	63.0	#f6a385	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.005331	-0.11172699999999999	0.0	-1443923658337.1135	#485fd1	#7ea1fa	#b40426	#b40426
109	109	109	109	109	109	109	109	109	Actinomyces sp. ICM54	109	Actinomyces sp. ICM58	0.835234145245	11	11	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	2.0	20.0	#7effb5	#54f6cb	124.0	14.0	63.0	#f6a385	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.005331	-0.11172699999999999	0.0	-1443923658337.1135	#485fd1	#7ea1fa	#b40426	#b40426
110	110	110	110	110	110	110	110	110	Actinomyces sp. oral taxon 172	110	Actinomyces sp. ICM54	0.8480191399320001	27	12	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	2.0	20.0	#7effb5	#54f6cb	124.0	14.0	63.0	#f6a385	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.005331	-0.11172699999999999	0.0	-1443923658337.1135	#485fd1	#7ea1fa	#b40426	#b40426
111	111	111	111	111	111	111	111	111	Actinomyces sp. ICM54	111	Actinomyces sp. oral taxon 172	0.8480191399320001	11	11	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	2.0	20.0	#7effb5	#54f6cb	124.0	14.0	63.0	#f6a385	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.005331	-0.11172699999999999	0.0	-1443923658337.1135	#485fd1	#7ea1fa	#b40426	#b40426
112	112	112	112	112	112	112	112	112	Actinomyces sp. oral taxon 172	112	Actinomyces sp. ICM58	0.955214002144	27	21	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	2.0	20.0	#7effb5	#54f6cb	124.0	14.0	63.0	#f6a385	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.005331	-0.11172699999999999	0.0	-1443923658337.1135	#485fd1	#7ea1fa	#b40426	#b40426
113	113	113	113	113	113	113	113	113	Actinomyces sp. ICM58	113	Actinomyces sp. oral taxon 172	0.955214002144	11	11	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	2.0	20.0	#7effb5	#54f6cb	124.0	14.0	63.0	#f6a385	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.005331	-0.11172699999999999	0.0	-1443923658337.1135	#485fd1	#7ea1fa	#b40426	#b40426
114	114	114	114	114	114	114	114	114	Actinomyces sp. oral taxon 877	114	Actinomyces slackii	0.8849646021240001	27	9	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	10.0	#8000ff	#169bf2	270.0	14.0	63.0	#c4d5f3	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0014990000000000001	-0.006790000000000001	0.0	-1443923658337.1135	#3e51c5	#adc9fd	#b40426	#b40426
115	115	115	115	115	115	115	115	115	Actinomyces slackii	115	Actinomyces sp. oral taxon 877	0.8849646021240001	1	5	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	10.0	#8000ff	#169bf2	262.0	14.0	63.0	#c9d7f0	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.0014990000000000001	0.009947	0.0	-1443923658337.1135	#3e51c5	#b5cdfa	#b40426	#b40426
116	116	116	116	116	116	116	116	116	Actinomyces sp. ph3	116	Actinomyces sp. oral taxon 181	0.934011583902	1	27	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	2.0	20.0	#7effb5	#54f6cb	78.0	14.0	63.0	#e9785d	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.005331	0.114553	0.0	-1443923658337.1135	#485fd1	#dedcdb	#b40426	#b40426
117	117	117	117	117	117	117	117	117	Actinomyces sp. oral taxon 181	117	Actinomyces sp. ph3	0.934011583902	12	12	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	2.0	20.0	#7effb5	#54f6cb	128.0	14.0	63.0	#f7a688	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.005331	-0.111777	0.0	-1443923658337.1135	#485fd1	#7b9ff9	#b40426	#b40426
118	118	118	118	118	118	118	118	118	Adlercreutzia equolifaciens	118	[Clostridium] symbiosum	0.804665873046	10	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	454.0	14.0	63.0	#3e51c5	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.017182	0.0	-1443923658337.1135	#3b4cc0	#a9c6fd	#b40426	#b40426
119	119	119	119	119	119	119	119	119	[Clostridium] symbiosum	119	Adlercreutzia equolifaciens	0.804665873046	10	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	438.0	14.0	63.0	#4961d2	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.009622	0.0	-1443923658337.1135	#3b4cc0	#abc8fd	#b40426	#b40426
120	120	120	120	120	120	120	120	120	Adlercreutzia equolifaciens	120	[Eubacterium] hallii	0.966735119993	10	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	454.0	14.0	63.0	#3e51c5	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.017182	0.0	-1443923658337.1135	#3b4cc0	#a9c6fd	#b40426	#b40426
121	121	121	121	121	121	121	121	121	[Eubacterium] hallii	121	Adlercreutzia equolifaciens	0.966735119993	12	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	329.0	14.0	63.0	#98b9ff	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.001524	0.0	-1443923658337.1135	#3b4cc0	#b1cbfc	#b40426	#b40426
